,datetime,core_temp,bark_temp
2499,2021-02-18,303.27,301.26
2498,2021-02-18,303.29999999999995,301.31
2497,2021-02-18,303.34,301.31
2496,2021-02-18,303.4,301.28999999999996
2495,2021-02-18,303.4,301.31
2494,2021-02-18,303.41999999999996,301.37
2493,2021-02-18,303.4,301.33
2492,2021-02-18,303.41999999999996,301.37
2491,2021-02-18,303.46,301.39
2490,2021-02-18,303.46,301.34999999999997
2489,2021-02-18,303.53,301.37
2488,2021-02-18,303.65,301.39
2487,2021-02-18,303.59,301.39
2486,2021-02-18,303.59,301.34999999999997
2485,2021-02-18,303.53,301.42999999999995
2484,2021-02-18,303.5,301.39
2483,2021-02-18,303.54999999999995,301.45
2482,2021-02-18,303.53,301.39
2481,2021-02-18,303.53,301.40999999999997
2480,2021-02-18,303.59,301.45
2479,2021-02-18,303.63,301.45
2478,2021-02-18,303.65,301.45
2477,2021-02-18,303.65,301.45
2476,2021-02-18,303.65,301.45
2475,2021-02-18,303.69,301.45
2474,2021-02-18,303.71,301.46999999999997
2473,2021-02-18,303.71,301.48999999999995
2472,2021-02-18,303.77,301.45
2471,2021-02-18,303.71,301.48999999999995
2470,2021-02-18,303.77,301.51
2469,2021-02-18,303.77,301.51
2468,2021-02-18,303.82,301.48999999999995
2467,2021-02-18,303.84,301.48999999999995
2466,2021-02-18,303.84,301.51
2465,2021-02-18,303.84,301.48999999999995
2464,2021-02-18,303.9,301.56
2463,2021-02-18,303.94,301.53999999999996
2462,2021-02-18,303.96,301.51
2461,2021-02-18,303.97999999999996,301.51
2460,2021-02-18,303.97999999999996,301.53999999999996
2459,2021-02-18,304.03,301.56
2458,2021-02-18,304.04999999999995,301.58
2457,2021-02-18,304.07,301.58
2456,2021-02-18,304.09,301.58
2455,2021-02-18,304.13,301.59999999999997
2454,2021-02-18,304.13,301.58
2453,2021-02-18,304.15,301.58
2452,2021-02-18,304.15,301.58
2451,2021-02-18,304.21,301.59999999999997
2450,2021-02-18,304.21,301.58
2449,2021-02-18,304.27,301.64
2448,2021-02-18,304.27,301.62
2447,2021-02-18,304.32,301.65999999999997
2446,2021-02-18,304.34,301.65999999999997
2445,2021-02-18,304.34,301.65999999999997
2444,2021-02-18,304.46,301.7
2443,2021-02-18,304.46,301.7
2442,2021-02-18,304.44,301.7
2441,2021-02-18,304.46,301.71999999999997
2440,2021-02-18,304.53,301.71999999999997
2439,2021-02-18,304.54999999999995,301.7
2438,2021-02-18,304.57,301.7
2437,2021-02-18,304.5,301.76
2436,2021-02-18,304.59,301.76
2435,2021-02-18,304.65,301.73999999999995
2434,2021-02-18,304.63,301.76
2433,2021-02-18,304.71,301.78999999999996
2432,2021-02-18,305.03,301.76
2431,2021-02-18,305.09,301.76
2430,2021-02-18,305.44,301.76
2429,2021-02-18,305.53,301.83
2428,2021-02-18,305.38,301.81
2427,2021-02-18,305.32,301.83
2426,2021-02-18,305.46,301.81
2425,2021-02-18,305.59,301.83
2424,2021-02-18,305.79999999999995,301.81
2423,2021-02-18,305.94,301.89
2422,2021-02-18,305.96,301.89
2421,2021-02-18,306.13,301.89
2420,2021-02-18,306.21,301.90999999999997
2419,2021-02-18,306.09,301.87
2418,2021-02-18,306.27,301.90999999999997
2417,2021-02-18,306.21,301.92999999999995
2416,2021-02-18,306.34,301.92999999999995
2415,2021-02-18,306.53,301.92999999999995
2414,2021-02-18,306.65,301.95
2413,2021-02-18,306.79999999999995,301.95
2412,2021-02-18,306.84,301.98999999999995
2411,2021-02-18,306.84,301.98999999999995
2410,2021-02-18,306.77,301.98999999999995
2409,2021-02-18,306.84,302.03999999999996
2408,2021-02-18,306.9,302.03999999999996
2407,2021-02-18,306.82,302.03999999999996
2406,2021-02-18,306.65,302.08
2405,2021-02-18,306.46,302.06
2404,2021-02-18,306.34,302.06
2403,2021-02-18,306.13,302.08
2402,2021-02-18,306.03,302.09999999999997
2401,2021-02-18,305.91999999999996,302.09999999999997
2400,2021-02-18,305.84,302.09999999999997
2399,2021-02-18,305.69,302.14
2398,2021-02-18,305.60999999999996,302.14
2397,2021-02-18,305.44,302.09999999999997
2396,2021-02-18,305.34,302.14
2395,2021-02-18,305.19,302.2
2394,2021-02-18,305.15,302.2
2393,2021-02-18,305.09,302.17999999999995
2392,2021-02-18,305.03,302.14
2391,2021-02-18,304.96,302.15999999999997
2390,2021-02-18,304.9,302.15999999999997
2389,2021-02-18,304.84,302.2
2388,2021-02-18,304.77,302.21999999999997
2387,2021-02-18,304.71,302.21999999999997
2386,2021-02-18,304.63,302.21999999999997
2385,2021-02-18,304.59,302.23999999999995
2384,2021-02-18,304.53,302.23999999999995
2383,2021-02-18,304.46,302.26
2382,2021-02-18,304.41999999999996,302.26
2381,2021-02-18,304.4,302.23999999999995
2380,2021-02-18,304.34,302.21999999999997
2379,2021-02-18,304.25,302.33
2378,2021-02-18,304.21,302.26
2377,2021-02-18,304.15,302.33
2376,2021-02-18,304.13,302.28999999999996
2375,2021-02-18,304.09,302.31
2374,2021-02-18,304.04999999999995,302.33
2373,2021-02-18,303.96,302.33
2372,2021-02-18,303.96,302.34999999999997
2371,2021-02-18,303.9,302.34999999999997
2370,2021-02-18,303.88,302.37
2369,2021-02-18,303.84,302.34999999999997
2368,2021-02-18,303.82,302.33
2367,2021-02-18,303.77,302.39
2366,2021-02-18,303.75,302.42999999999995
2365,2021-02-18,303.71,302.39
2364,2021-02-18,303.69,302.42999999999995
2363,2021-02-18,303.65,302.40999999999997
2362,2021-02-18,303.57,302.37
2361,2021-02-18,303.53,302.40999999999997
2360,2021-02-18,303.46,302.42999999999995
2359,2021-02-18,303.46,302.40999999999997
2358,2021-02-18,303.4,302.39
2357,2021-02-18,303.38,302.42999999999995
2356,2021-02-18,303.35999999999996,302.42999999999995
2355,2021-02-18,303.29999999999995,302.40999999999997
2354,2021-02-18,303.27,302.46999999999997
2353,2021-02-18,303.25,302.48999999999995
2352,2021-02-18,303.21,302.45
2351,2021-02-18,303.19,302.45
2350,2021-02-18,303.15,302.48999999999995
2349,2021-02-18,303.15,302.46999999999997
2348,2021-02-18,303.10999999999996,302.51
2347,2021-02-18,303.09,302.46999999999997
2346,2021-02-18,303.07,302.46999999999997
2345,2021-02-18,303.03,302.46999999999997
2344,2021-02-18,303.0,302.46999999999997
2343,2021-02-18,302.97999999999996,302.45
2342,2021-02-18,302.96,302.48999999999995
2341,2021-02-18,302.94,302.48999999999995
2340,2021-02-18,302.91999999999996,302.51
2339,2021-02-18,302.9,302.46999999999997
2338,2021-02-18,302.85999999999996,302.51
2337,2021-02-18,302.84,302.46999999999997
2336,2021-02-18,302.82,302.46999999999997
2335,2021-02-18,302.77,302.53999999999996
2334,2021-02-18,302.77,302.45
2333,2021-02-18,302.75,302.51
2332,2021-02-18,302.71,302.48999999999995
2331,2021-02-18,302.71,302.46999999999997
2330,2021-02-18,302.66999999999996,302.46999999999997
2329,2021-02-18,302.65,302.46999999999997
2328,2021-02-18,302.65,302.45
2327,2021-02-18,302.60999999999996,302.45
2326,2021-02-18,302.59,302.45
2325,2021-02-18,302.53,302.48999999999995
2324,2021-02-18,302.53,302.46999999999997
2323,2021-02-18,302.5,302.51
2322,2021-02-18,302.46,302.45
2321,2021-02-18,302.46,302.45
2320,2021-02-18,302.44,302.51
2319,2021-02-18,302.41999999999996,302.45
2318,2021-02-18,302.4,302.51
2317,2021-02-18,302.4,302.51
2316,2021-02-18,302.35999999999996,302.46999999999997
2315,2021-02-18,302.34,302.45
2314,2021-02-18,302.32,302.46999999999997
2313,2021-02-18,302.29999999999995,302.48999999999995
2312,2021-02-18,302.27,302.48999999999995
2311,2021-02-18,302.27,302.45
2310,2021-02-18,302.21,302.46999999999997
2309,2021-02-18,302.21,302.46999999999997
2308,2021-02-18,302.21,302.45
2307,2021-02-18,302.16999999999996,302.42999999999995
2306,2021-02-18,302.15,302.42999999999995
2305,2021-02-18,302.15,302.46999999999997
2304,2021-02-18,302.13,302.46999999999997
2303,2021-02-18,302.10999999999996,302.40999999999997
2302,2021-02-18,302.09,302.42999999999995
2301,2021-02-18,302.09,302.40999999999997
2300,2021-02-18,302.03,302.40999999999997
2299,2021-02-18,302.0,302.40999999999997
2298,2021-02-18,301.97999999999996,302.40999999999997
2297,2021-02-18,301.96,302.39
2296,2021-02-18,301.96,302.40999999999997
2295,2021-02-18,301.96,302.42999999999995
2294,2021-02-18,301.94,302.42999999999995
2293,2021-02-18,301.91999999999996,302.39
2292,2021-02-18,301.9,302.39
2291,2021-02-18,301.9,302.39
2290,2021-02-18,301.88,302.40999999999997
2289,2021-02-18,301.84,302.39
2288,2021-02-18,301.84,302.39
2287,2021-02-18,301.79999999999995,302.40999999999997
2286,2021-02-18,301.79999999999995,302.39
2285,2021-02-18,301.77,302.37
2284,2021-02-18,301.77,302.39
2283,2021-02-18,301.77,302.34999999999997
2282,2021-02-18,301.72999999999996,302.33
2281,2021-02-18,301.71,302.33
2280,2021-02-18,301.71,302.33
2279,2021-02-18,301.71,302.33
2278,2021-02-18,301.71,302.31
2277,2021-02-18,301.65,302.31
2276,2021-02-18,301.65,302.26
2275,2021-02-18,301.65,302.31
2274,2021-02-18,301.63,302.28999999999996
2273,2021-02-18,301.59,302.23999999999995
2272,2021-02-18,301.59,302.26
2271,2021-02-18,301.57,302.28999999999996
2270,2021-02-18,301.57,302.21999999999997
2269,2021-02-18,301.54999999999995,302.21999999999997
2268,2021-02-18,301.53,302.21999999999997
2267,2021-02-18,301.53,302.2
2266,2021-02-18,301.53,302.21999999999997
2265,2021-02-18,301.5,302.21999999999997
2264,2021-02-18,301.46,302.2
2263,2021-02-18,301.46,302.2
2262,2021-02-18,301.46,302.21999999999997
2261,2021-02-18,301.41999999999996,302.2
2260,2021-02-18,301.4,302.2
2259,2021-02-18,301.4,302.2
2258,2021-02-18,301.4,302.17999999999995
2257,2021-02-18,301.35999999999996,302.17999999999995
2256,2021-02-18,301.34,302.14
2255,2021-02-18,301.34,302.17999999999995
2254,2021-02-18,301.34,302.15999999999997
2253,2021-02-18,301.29999999999995,302.14
2252,2021-02-18,301.27,302.14
2251,2021-02-18,301.27,302.12
2250,2021-02-18,301.27,302.15999999999997
2249,2021-02-18,301.27,302.12
2248,2021-02-18,301.27,302.09999999999997
2247,2021-02-18,301.27,302.14
2246,2021-02-18,301.25,302.09999999999997
2245,2021-02-18,301.22999999999996,302.08
2244,2021-02-18,301.21,302.08
2243,2021-02-18,301.21,302.08
2242,2021-02-18,301.21,302.08
2241,2021-02-18,301.16999999999996,302.06
2240,2021-02-18,301.15,302.06
2239,2021-02-18,301.15,302.01
2238,2021-02-18,301.15,302.01
2237,2021-02-18,301.13,302.01
2236,2021-02-18,301.09,301.98999999999995
2235,2021-02-18,301.09,301.98999999999995
2234,2021-02-18,301.09,301.95
2233,2021-02-18,301.09,301.95
2232,2021-02-18,301.07,301.90999999999997
2231,2021-02-18,301.03,301.92999999999995
2230,2021-02-18,301.03,301.90999999999997
2229,2021-02-18,301.03,301.95
2228,2021-02-18,301.03,301.95
2227,2021-02-18,301.0,301.92999999999995
2226,2021-02-18,301.0,301.90999999999997
2225,2021-02-18,300.96,301.90999999999997
2224,2021-02-18,300.96,301.90999999999997
2223,2021-02-18,300.96,301.89
2222,2021-02-18,300.96,301.89
2221,2021-02-18,300.96,301.83
2220,2021-02-18,300.94,301.84999999999997
2219,2021-02-18,300.94,301.84999999999997
2218,2021-02-18,300.91999999999996,301.84999999999997
2217,2021-02-18,300.9,301.78999999999996
2216,2021-02-18,300.9,301.78999999999996
2215,2021-02-18,300.88,301.81
2214,2021-02-18,300.85999999999996,301.83
2213,2021-02-18,300.84,301.78999999999996
2212,2021-02-18,300.84,301.76
2211,2021-02-18,300.77,301.76
2210,2021-02-18,300.77,301.73999999999995
2209,2021-02-18,300.77,301.76
2208,2021-02-18,300.72999999999996,301.67999999999995
2207,2021-02-18,300.71,301.67999999999995
2206,2021-02-18,300.71,301.71999999999997
2205,2021-02-18,300.71,301.7
2204,2021-02-18,300.66999999999996,301.71999999999997
2203,2021-02-18,300.66999999999996,301.7
2202,2021-02-18,300.65,301.67999999999995
2201,2021-02-18,300.65,301.65999999999997
2200,2021-02-19,300.59,301.67999999999995
2199,2021-02-19,300.59,301.64
2198,2021-02-19,300.46,301.65999999999997
2197,2021-02-19,300.46,301.64
2196,2021-02-19,300.41999999999996,301.64
2195,2021-02-19,300.4,301.64
2194,2021-02-19,300.4,301.58
2193,2021-02-19,300.4,301.59999999999997
2192,2021-02-19,300.34,301.58
2191,2021-02-19,300.34,301.58
2190,2021-02-19,300.34,301.58
2189,2021-02-19,300.34,301.56
2188,2021-02-19,300.34,301.56
2187,2021-02-19,300.34,301.53999999999996
2186,2021-02-19,300.34,301.51
2185,2021-02-19,300.34,301.51
2184,2021-02-19,300.34,301.51
2183,2021-02-19,300.34,301.53999999999996
2182,2021-02-19,300.34,301.56
2181,2021-02-19,300.32,301.51
2180,2021-02-19,300.27,301.51
2179,2021-02-19,300.27,301.51
2178,2021-02-19,300.27,301.51
2177,2021-02-19,300.27,301.51
2176,2021-02-19,300.27,301.45
2175,2021-02-19,300.32,301.46999999999997
2174,2021-02-19,300.34,301.45
2173,2021-02-19,300.35999999999996,301.46999999999997
2172,2021-02-19,300.4,301.39
2171,2021-02-19,300.41999999999996,301.37
2170,2021-02-19,300.47999999999996,301.39
2169,2021-02-19,300.53,301.33
2168,2021-02-19,300.53,301.37
2167,2021-02-19,300.59,301.34999999999997
2166,2021-02-19,300.59,301.34999999999997
2165,2021-02-19,300.65,301.34999999999997
2164,2021-02-19,300.66999999999996,301.33
2163,2021-02-19,300.69,301.28999999999996
2162,2021-02-19,300.71,301.26
2161,2021-02-19,300.72999999999996,301.33
2160,2021-02-19,300.77,301.31
2159,2021-02-19,300.79999999999995,301.28999999999996
2158,2021-02-19,300.84,301.23999999999995
2157,2021-02-19,300.9,301.28999999999996
2156,2021-02-19,300.9,301.23999999999995
2155,2021-02-19,300.96,301.23999999999995
2154,2021-02-19,300.97999999999996,301.2
2153,2021-02-19,301.03,301.2
2152,2021-02-19,301.09,301.17999999999995
2151,2021-02-19,301.15,301.17999999999995
2150,2021-02-19,301.19,301.2
2149,2021-02-19,301.21,301.2
2148,2021-02-19,301.21,301.14
2147,2021-02-19,301.27,301.21999999999997
2146,2021-02-19,301.34,301.2
2145,2021-02-19,301.34,301.2
2144,2021-02-19,301.4,301.2
2143,2021-02-19,301.4,301.2
2142,2021-02-19,301.46,301.14
2141,2021-02-19,301.53,301.15999999999997
2140,2021-02-19,301.53,301.2
2139,2021-02-19,301.59,301.15999999999997
2138,2021-02-19,301.65,301.12
2137,2021-02-19,301.69,301.2
2136,2021-02-19,301.71,301.15999999999997
2135,2021-02-19,301.72999999999996,301.15999999999997
2134,2021-02-19,301.82,301.15999999999997
2133,2021-02-19,301.84,301.14
2132,2021-02-19,301.9,301.15999999999997
2131,2021-02-19,301.96,301.14
2130,2021-02-19,301.96,301.14
2129,2021-02-19,302.03,301.2
2128,2021-02-19,302.09,301.2
2127,2021-02-19,302.15,301.17999999999995
2126,2021-02-19,302.21,301.15999999999997
2125,2021-02-19,302.29999999999995,301.17999999999995
2124,2021-02-19,302.4,301.15999999999997
2123,2021-02-19,302.46,301.17999999999995
2122,2021-02-19,302.47999999999996,301.2
2121,2021-02-19,302.53,301.17999999999995
2120,2021-02-19,302.59,301.17999999999995
2119,2021-02-19,302.65,301.2
2118,2021-02-19,302.69,301.17999999999995
2117,2021-02-19,302.75,301.2
2116,2021-02-19,302.79999999999995,301.21999999999997
2115,2021-02-19,302.85999999999996,301.23999999999995
2114,2021-02-19,302.9,301.21999999999997
2113,2021-02-19,302.96,301.21999999999997
2112,2021-02-19,302.96,301.26
2111,2021-02-19,303.03,301.2
2110,2021-02-19,303.04999999999995,301.26
2109,2021-02-19,303.09,301.26
2108,2021-02-19,303.09,301.26
2107,2021-02-19,303.15,301.31
2106,2021-02-19,303.15,301.33
2105,2021-02-19,303.21,301.31
2104,2021-02-19,303.25,301.33
2103,2021-02-19,303.27,301.33
2102,2021-02-19,303.34,301.34999999999997
2101,2021-02-19,303.35999999999996,301.37
2100,2021-02-19,303.44,301.39
2099,2021-02-19,303.41999999999996,301.39
2098,2021-02-19,303.35999999999996,301.37
2097,2021-02-19,303.38,301.42999999999995
2096,2021-02-19,303.44,301.39
2095,2021-02-19,303.44,301.40999999999997
2094,2021-02-19,303.53,301.42999999999995
2093,2021-02-19,303.57,301.46999999999997
2092,2021-02-19,303.59,301.45
2091,2021-02-19,303.59,301.46999999999997
2090,2021-02-19,303.63,301.48999999999995
2089,2021-02-19,303.60999999999996,301.48999999999995
2088,2021-02-19,303.59,301.48999999999995
2087,2021-02-19,303.60999999999996,301.51
2086,2021-02-19,303.63,301.51
2085,2021-02-19,303.66999999999996,301.51
2084,2021-02-19,303.66999999999996,301.51
2083,2021-02-19,303.66999999999996,301.53999999999996
2082,2021-02-19,303.66999999999996,301.53999999999996
2081,2021-02-19,303.71,301.56
2080,2021-02-19,303.75,301.58
2079,2021-02-19,303.77,301.58
2078,2021-02-19,303.84,301.62
2077,2021-02-19,303.84,301.59999999999997
2076,2021-02-19,303.84,301.59999999999997
2075,2021-02-19,303.91999999999996,301.62
2074,2021-02-19,303.97999999999996,301.62
2073,2021-02-19,304.13,301.64
2072,2021-02-19,304.25,301.62
2071,2021-02-19,304.15,301.64
2070,2021-02-19,304.07,301.67999999999995
2069,2021-02-19,304.03,301.67999999999995
2068,2021-02-19,304.07,301.65999999999997
2067,2021-02-19,304.03,301.67999999999995
2066,2021-02-19,304.03,301.65999999999997
2065,2021-02-19,304.03,301.67999999999995
2064,2021-02-19,304.04999999999995,301.64
2063,2021-02-19,304.04999999999995,301.65999999999997
2062,2021-02-19,304.03,301.65999999999997
2061,2021-02-19,304.09,301.65999999999997
2060,2021-02-19,304.09,301.65999999999997
2059,2021-02-19,304.13,301.7
2058,2021-02-19,304.13,301.65999999999997
2057,2021-02-19,304.15,301.7
2056,2021-02-19,304.15,301.7
2055,2021-02-19,304.15,301.7
2054,2021-02-19,304.15,301.64
2053,2021-02-19,304.15,301.73999999999995
2052,2021-02-19,304.19,301.73999999999995
2051,2021-02-19,304.21,301.71999999999997
2050,2021-02-19,304.21,301.71999999999997
2049,2021-02-19,304.21,301.71999999999997
2048,2021-02-19,304.25,301.71999999999997
2047,2021-02-19,304.27,301.73999999999995
2046,2021-02-19,304.25,301.73999999999995
2045,2021-02-19,304.25,301.71999999999997
2044,2021-02-19,304.32,301.76
2043,2021-02-19,304.34,301.78999999999996
2042,2021-02-19,304.34,301.81
2041,2021-02-19,304.35999999999996,301.83
2040,2021-02-19,304.4,301.83
2039,2021-02-19,304.41999999999996,301.81
2038,2021-02-19,304.41999999999996,301.81
2037,2021-02-19,304.4,301.84999999999997
2036,2021-02-19,304.46,301.84999999999997
2035,2021-02-19,304.53,301.83
2034,2021-02-19,304.53,301.83
2033,2021-02-19,304.53,301.87
2032,2021-02-19,304.57,301.87
2031,2021-02-19,304.59,301.83
2030,2021-02-19,304.69,301.89
2029,2021-02-19,304.65,301.90999999999997
2028,2021-02-19,304.63,301.87
2027,2021-02-19,304.71,301.87
2026,2021-02-19,304.69,301.89
2025,2021-02-19,304.71,301.92999999999995
2024,2021-02-19,304.77,301.95
2023,2021-02-19,304.72999999999996,301.96999999999997
2022,2021-02-19,304.77,301.98999999999995
2021,2021-02-19,304.9,301.98999999999995
2020,2021-02-19,304.96,301.96999999999997
2019,2021-02-19,305.32,301.95
2018,2021-02-19,305.47999999999996,301.98999999999995
2017,2021-02-19,305.71,302.01
2016,2021-02-19,305.84,301.98999999999995
2015,2021-02-19,306.03,302.01
2014,2021-02-19,306.03,302.03999999999996
2013,2021-02-19,306.25,302.06
2012,2021-02-19,306.46,302.01
2011,2021-02-19,306.72999999999996,302.08
2010,2021-02-19,306.79999999999995,302.08
2009,2021-02-19,306.84,302.06
2008,2021-02-19,306.9,302.09999999999997
2007,2021-02-19,307.09,302.09999999999997
2006,2021-02-19,307.25,302.12
2005,2021-02-19,307.4,302.09999999999997
2004,2021-02-19,307.59,302.12
2003,2021-02-19,307.63,302.14
2002,2021-02-19,307.65,302.15999999999997
2001,2021-02-19,307.96,302.17999999999995
2000,2021-02-19,308.03,302.17999999999995
1999,2021-02-19,308.03,302.17999999999995
1998,2021-02-19,308.0,302.2
1997,2021-02-19,307.97999999999996,302.2
1996,2021-02-19,307.91999999999996,302.2
1995,2021-02-19,307.9,302.2
1994,2021-02-19,307.65,302.26
1993,2021-02-19,307.53,302.26
1992,2021-02-19,307.4,302.28999999999996
1991,2021-02-19,307.27,302.26
1990,2021-02-19,307.15,302.31
1989,2021-02-19,307.07,302.33
1988,2021-02-19,306.9,302.31
1987,2021-02-19,306.77,302.26
1986,2021-02-19,306.66999999999996,302.26
1985,2021-02-19,306.46,302.33
1984,2021-02-19,306.34,302.33
1983,2021-02-19,306.15,302.39
1982,2021-02-19,306.04999999999995,302.39
1981,2021-02-19,305.96,302.40999999999997
1980,2021-02-19,305.84,302.42999999999995
1979,2021-02-19,305.77,302.40999999999997
1978,2021-02-19,305.71,302.40999999999997
1977,2021-02-19,305.59,302.45
1976,2021-02-19,305.53,302.45
1975,2021-02-19,305.46,302.46999999999997
1974,2021-02-19,305.4,302.48999999999995
1973,2021-02-19,305.27,302.45
1972,2021-02-19,305.25,302.45
1971,2021-02-19,305.10999999999996,302.48999999999995
1970,2021-02-19,305.03,302.51
1969,2021-02-19,304.91999999999996,302.48999999999995
1968,2021-02-19,304.84,302.51
1967,2021-02-19,304.77,302.58
1966,2021-02-19,304.71,302.51
1965,2021-02-19,304.65,302.56
1964,2021-02-19,304.59,302.53999999999996
1963,2021-02-19,304.54999999999995,302.64
1962,2021-02-19,304.53,302.58
1961,2021-02-19,304.46,302.59999999999997
1960,2021-02-19,304.4,302.59999999999997
1959,2021-02-19,304.34,302.64
1958,2021-02-19,304.32,302.62
1957,2021-02-19,304.25,302.62
1956,2021-02-19,304.21,302.64
1955,2021-02-19,304.15,302.67999999999995
1954,2021-02-19,304.15,302.7
1953,2021-02-19,304.09,302.65999999999997
1952,2021-02-19,304.07,302.64
1951,2021-02-19,304.03,302.62
1950,2021-02-19,303.96,302.7
1949,2021-02-19,303.96,302.65999999999997
1948,2021-02-19,303.9,302.7
1947,2021-02-19,303.88,302.65999999999997
1946,2021-02-19,303.84,302.67999999999995
1945,2021-02-19,303.79999999999995,302.67999999999995
1944,2021-02-19,303.77,302.7
1943,2021-02-19,303.71,302.7
1942,2021-02-19,303.69,302.7
1941,2021-02-19,303.65,302.7
1940,2021-02-19,303.63,302.7
1939,2021-02-19,303.59,302.71999999999997
1938,2021-02-19,303.59,302.7
1937,2021-02-19,303.53,302.71999999999997
1936,2021-02-19,303.53,302.71999999999997
1935,2021-02-19,303.46,302.7
1934,2021-02-19,303.44,302.71999999999997
1933,2021-02-19,303.4,302.71999999999997
1932,2021-02-19,303.4,302.71999999999997
1931,2021-02-19,303.34,302.73999999999995
1930,2021-02-19,303.34,302.73999999999995
1929,2021-02-19,303.34,302.73999999999995
1928,2021-02-19,303.29999999999995,302.73999999999995
1927,2021-02-19,303.27,302.76
1926,2021-02-19,303.27,302.76
1925,2021-02-19,303.21,302.76
1924,2021-02-19,303.21,302.78999999999996
1923,2021-02-19,303.16999999999996,302.78999999999996
1922,2021-02-19,303.15,302.78999999999996
1921,2021-02-19,303.13,302.76
1920,2021-02-19,303.09,302.76
1919,2021-02-19,303.09,302.76
1918,2021-02-19,303.09,302.81
1917,2021-02-19,303.07,302.81
1916,2021-02-19,303.03,302.76
1915,2021-02-19,303.0,302.81
1914,2021-02-19,302.96,302.83
1913,2021-02-19,302.96,302.83
1912,2021-02-19,302.96,302.81
1911,2021-02-19,302.94,302.81
1910,2021-02-19,302.9,302.83
1909,2021-02-19,302.88,302.76
1908,2021-02-19,302.84,302.78999999999996
1907,2021-02-19,302.84,302.76
1906,2021-02-19,302.84,302.78999999999996
1905,2021-02-19,302.77,302.76
1904,2021-02-19,302.77,302.81
1903,2021-02-19,302.75,302.73999999999995
1902,2021-02-19,302.71,302.78999999999996
1901,2021-02-19,302.69,302.81
1900,2021-02-19,302.65,302.76
1899,2021-02-19,302.65,302.76
1898,2021-02-19,302.65,302.81
1897,2021-02-19,302.60999999999996,302.76
1896,2021-02-19,302.59,302.76
1895,2021-02-19,302.59,302.76
1894,2021-02-19,302.59,302.76
1893,2021-02-19,302.57,302.73999999999995
1892,2021-02-19,302.53,302.71999999999997
1891,2021-02-19,302.53,302.71999999999997
1890,2021-02-19,302.5,302.76
1889,2021-02-19,302.46,302.76
1888,2021-02-19,302.46,302.71999999999997
1887,2021-02-19,302.46,302.71999999999997
1886,2021-02-19,302.44,302.73999999999995
1885,2021-02-19,302.44,302.73999999999995
1884,2021-02-19,302.4,302.67999999999995
1883,2021-02-19,302.38,302.7
1882,2021-02-19,302.34,302.71999999999997
1881,2021-02-19,302.34,302.7
1880,2021-02-19,302.32,302.7
1879,2021-02-19,302.29999999999995,302.7
1878,2021-02-19,302.27,302.67999999999995
1877,2021-02-19,302.27,302.64
1876,2021-02-19,302.25,302.62
1875,2021-02-19,302.21,302.65999999999997
1874,2021-02-19,302.21,302.64
1873,2021-02-19,302.21,302.67999999999995
1872,2021-02-19,302.19,302.65999999999997
1871,2021-02-19,302.15,302.64
1870,2021-02-19,302.15,302.65999999999997
1869,2021-02-19,302.13,302.62
1868,2021-02-19,302.13,302.62
1867,2021-02-19,302.09,302.59999999999997
1866,2021-02-19,302.09,302.58
1865,2021-02-19,302.09,302.58
1864,2021-02-19,302.09,302.58
1863,2021-02-19,302.07,302.58
1862,2021-02-19,302.04999999999995,302.56
1861,2021-02-19,302.07,302.56
1860,2021-02-19,302.04999999999995,302.51
1859,2021-02-19,302.03,302.51
1858,2021-02-19,302.03,302.56
1857,2021-02-19,302.0,302.53999999999996
1856,2021-02-19,301.97999999999996,302.56
1855,2021-02-19,301.96,302.58
1854,2021-02-19,301.96,302.51
1853,2021-02-19,301.94,302.51
1852,2021-02-19,301.91999999999996,302.51
1851,2021-02-19,301.9,302.51
1850,2021-02-19,301.9,302.51
1849,2021-02-19,301.88,302.51
1848,2021-02-19,301.88,302.51
1847,2021-02-19,301.85999999999996,302.51
1846,2021-02-19,301.84,302.48999999999995
1845,2021-02-19,301.84,302.45
1844,2021-02-19,301.84,302.42999999999995
1843,2021-02-19,301.84,302.45
1842,2021-02-19,301.82,302.45
1841,2021-02-19,301.79999999999995,302.42999999999995
1840,2021-02-19,301.77,302.40999999999997
1839,2021-02-19,301.77,302.40999999999997
1838,2021-02-19,301.77,302.42999999999995
1837,2021-02-19,301.77,302.42999999999995
1836,2021-02-19,301.75,302.37
1835,2021-02-19,301.71,302.40999999999997
1834,2021-02-19,301.71,302.37
1833,2021-02-19,301.71,302.39
1832,2021-02-19,301.71,302.39
1831,2021-02-19,301.71,302.39
1830,2021-02-19,301.65,302.33
1829,2021-02-19,301.65,302.33
1828,2021-02-19,301.65,302.31
1827,2021-02-19,301.65,302.31
1826,2021-02-19,301.65,302.34999999999997
1825,2021-02-19,301.63,302.33
1824,2021-02-19,301.60999999999996,302.31
1823,2021-02-19,301.59,302.28999999999996
1822,2021-02-19,301.59,302.26
1821,2021-02-19,301.59,302.26
1820,2021-02-19,301.59,302.23999999999995
1819,2021-02-19,301.53,302.26
1818,2021-02-19,301.53,302.21999999999997
1817,2021-02-19,301.53,302.2
1816,2021-02-19,301.53,302.23999999999995
1815,2021-02-19,301.5,302.2
1814,2021-02-19,301.47999999999996,302.2
1813,2021-02-19,301.46,302.17999999999995
1812,2021-02-19,301.46,302.2
1811,2021-02-19,301.46,302.14
